,Tweet,ID,Length,Source,Favourites,Reweet_count,Timestamp,sentiment,popularity,sentimentValue
496,L'@AS_Monaco va passer un joli mois d'août entre la #Ligue1 et les qualifs de #ChampionsLeague… https://t.co/n4xitDTZ7Z,1537797646613716993,119,Twitter Web App,0,0,2022-06-17 14:01:44+00:00,0,Neutral,0.0
497,RT @United_Charity: Tolle 20.000€ für die #ChampionsLeague-Schuhe von @ToniKroos! Wir freuen uns mit Gewinner aus den #USA und der @TKStift…,1537797477759320069,140,Twitter for Android,0,10,2022-06-17 14:01:04+00:00,0,Neutral,0.0
498,"RT @VideosModern: #Liverpool offensive phase vs #RealMadrid in the #ChampionsLeague 

- Numerical superiority with the false nine 
- Wide r…",1537797464941424640,140,Twitter for Android,0,22,2022-06-17 14:01:01+00:00,-1,Negative,-0.25000000000000006
499,"RT @sportmediaset: La presa in giro di Modric a Salah dopo la finale: ""Riprovaci ancora""  #Sportmediaset #RealMadrid-Liverpool #ChampionsLe…",1537796545847992320,140,Twitter for iPhone,0,2,2022-06-17 13:57:22+00:00,0,Neutral,0.0
500,RT @United_Charity: Tolle 20.000€ für die #ChampionsLeague-Schuhe von @ToniKroos! Wir freuen uns mit Gewinner aus den #USA und der @TKStift…,1537796101528600576,140,Twitter for Android,0,10,2022-06-17 13:55:36+00:00,0,Neutral,0.0
501,"La presa in giro di Modric a Salah dopo la finale: ""Riprovaci ancora""  #Sportmediaset #RealMadrid-Liverpool… https://t.co/3wYitPNOCa",1537795337011740677,132,Social Mediaset ,14,2,2022-06-17 13:52:33+00:00,0,Neutral,0.0
502,@lukamodric10 utilizou da vontade de @MoSalah em vencer o @realmadrid na decisão da @ChampionsLeague para provocar… https://t.co/Ccb8fGt3d7,1537794693567852544,139,Twitter Web App,0,0,2022-06-17 13:50:00+00:00,0,Neutral,0.0
503,"RT @tenlegendllc: The gentlemen’s football brand
-
-
-
-
#soccer #football #style #worldcup #menwithclass #classygentlemen #elegant #gentle…",1537791219987673090,140,Twitter for iPhone,0,1,2022-06-17 13:36:12+00:00,1,Positive,0.35
504,RT @United_Charity: Tolle 20.000€ für die #ChampionsLeague-Schuhe von @ToniKroos! Wir freuen uns mit Gewinner aus den #USA und der @TKStift…,1537790880479707137,140,Twitter for Android,0,10,2022-06-17 13:34:51+00:00,0,Neutral,0.0
505,"📲 https://t.co/YUF1vJNWtC

#football #soccer #messi #ronaldo #championsleague #barcelona #realmadrid #neymar #cr7… https://t.co/cWWjwYBSH1",1537789701536505856,138,OnlyPultCom,0,0,2022-06-17 13:30:10+00:00,0,Neutral,0.0
506,"RT @VideosModern: #Liverpool offensive phase vs #RealMadrid in the #ChampionsLeague 

- Numerical superiority with the false nine 
- Wide r…",1537789223960723456,140,Twitter for iPhone,0,22,2022-06-17 13:28:16+00:00,-1,Negative,-0.25000000000000006
507,"RT @EsportudoBR: QUE ISSO MODRIC! 😳

Os caras não estavam pra brincadeira na final da Champions, ganharam e tiraram onda! 

#futebol #ligad…",1537789082138554369,140,Twitter for Android,0,10,2022-06-17 13:27:42+00:00,0,Neutral,0.0
508,"RT @OdocTak: WHAT A GAME
ketemu city di semifinal , selesai itu madrid 🥹🥹🥹
@CoachJustinL
#HalaMadrid
#Rodrygo
#PepGuardiola
#Benzema
#RMAMC…",1537788821076463616,140,Twitter for Android,0,17,2022-06-17 13:26:40+00:00,-1,Negative,-0.4
509,"RT @Madridcamiseta7: Chicos y chicas ayudemos a @ANNA_RM9  para llegar a los 16K
Ella siempre ayuda a todas las cuentas pequeñas nos toca a…",1537788769109020672,140,Twitter for iPhone,0,53,2022-06-17 13:26:27+00:00,0,Neutral,0.0
510,"RT @Medalion090901: The only place where Manchester United can win a Champions league trophy rn 🥲

#ManUnited #ChampionsLeague https://t.co…",1537788640335519744,140,Twitter for Android,0,3,2022-06-17 13:25:57+00:00,1,Positive,0.4
511,"The only place where Manchester United can win a Champions league trophy rn 🥲

#ManUnited #ChampionsLeague https://t.co/Yf77E0KBv3",1537788535494782977,130,Twitter for Android,22,3,2022-06-17 13:25:32+00:00,1,Positive,0.4
512,"RT @PaulinaMkama: Congrats to @stephencurry30 the Finals MVP, 2022 NBA CHAMPIONS, We welcome you again to celebrate the Championship in Tan…",1537788045478469632,140,Twitter for iPhone,0,9,2022-06-17 13:23:35+00:00,1,Positive,0.8
513,"RT @PaulinaMkama: Congrats to @stephencurry30 the Finals MVP, 2022 NBA CHAMPIONS, We welcome you again to celebrate the Championship in Tan…",1537787405213761537,140,Twitter for Android,0,9,2022-06-17 13:21:02+00:00,1,Positive,0.8
514,"The gentlemen’s football brand
-
-
-
-
#soccer #football #style #worldcup #menwithclass #classygentlemen #elegant… https://t.co/VfdaOLsTNo",1537787231884255233,138,IFTTT,1,1,2022-06-17 13:20:21+00:00,1,Positive,0.5
515,RT @United_Charity: Tolle 20.000€ für die #ChampionsLeague-Schuhe von @ToniKroos! Wir freuen uns mit Gewinner aus den #USA und der @TKStift…,1537787036811272194,140,Twitter for iPhone,0,10,2022-06-17 13:19:34+00:00,0,Neutral,0.0
516,@EuropaLeague FC Midtjylland if they don't qualify for the #ChampionsLeague,1537786966208614400,75,Twitter Web App,1,0,2022-06-17 13:19:18+00:00,0,Neutral,0.0
517,"RT @EsportudoBR: QUE ISSO MODRIC! 😳

Os caras não estavam pra brincadeira na final da Champions, ganharam e tiraram onda! 

#futebol #ligad…",1537785637406969856,140,Twitter for Android,0,10,2022-06-17 13:14:01+00:00,0,Neutral,0.0
518,"RT @EsportudoBR: QUE ISSO MODRIC! 😳

Os caras não estavam pra brincadeira na final da Champions, ganharam e tiraram onda! 

#futebol #ligad…",1537784356370014210,140,Twitter for iPhone,0,10,2022-06-17 13:08:55+00:00,0,Neutral,0.0
519,RT @United_Charity: Tolle 20.000€ für die #ChampionsLeague-Schuhe von @ToniKroos! Wir freuen uns mit Gewinner aus den #USA und der @TKStift…,1537783708312297472,140,Twitter for iPhone,0,10,2022-06-17 13:06:21+00:00,0,Neutral,0.0
520,#Benzema #RealMadrid #BallonDor #ChampionsLeague,1537783313569660931,48,Twitter for Android,0,0,2022-06-17 13:04:47+00:00,0,Neutral,0.0
521,"I don't know what's wrong @ManUtd in transfers. We always buy late, wrong player, and expensive. Who are those resp… https://t.co/36Qo9zCbot",1537781221308219392,140,Twitter for Android,0,0,2022-06-17 12:56:28+00:00,-1,Negative,-0.45
522,Tolle 20.000€ für die #ChampionsLeague-Schuhe von @ToniKroos! Wir freuen uns mit Gewinner aus den #USA und der… https://t.co/P3ilUFLMr0,1537779976971378688,135,Twitter Web App,146,10,2022-06-17 12:51:31+00:00,0,Neutral,0.0
523,RT @LINCPAL: Media #ChampionsLeague  es de #courtois tremendo!,1537779970231132160,62,Twitter for Android,0,7,2022-06-17 12:51:30+00:00,0,Neutral,0.0
524,"RT @VideosModern: #Liverpool offensive phase vs #RealMadrid in the #ChampionsLeague 

- Numerical superiority with the false nine 
- Wide r…",1537779044179058688,140,Twitter for Android,0,22,2022-06-17 12:47:49+00:00,-1,Negative,-0.25000000000000006
525,"RT @VideosModern: #Liverpool offensive phase vs #RealMadrid in the #ChampionsLeague 

- Numerical superiority with the false nine 
- Wide r…",1537778949019029504,140,Twitter for Android,0,22,2022-06-17 12:47:26+00:00,-1,Negative,-0.25000000000000006
526,"RT @RealMadridCFFR1: ⚪🚨Rodrygo : ""Quand la finale de la Ligue des champions s'est terminée, Modrić est passé devant Salah et lui a dit 'Tu…",1537778641542717440,139,Twitter Web App,0,2,2022-06-17 12:46:13+00:00,0,Neutral,0.0
527,Neuste Meldung: Mario Götze zur Eintracht! Wäre ein super Transfer für beide Seiten! Götze im zweiten Frühling kann… https://t.co/ucZrteM4LH,1537775897423622148,140,Twitter for iPhone,0,0,2022-06-17 12:35:19+00:00,1,Positive,0.3333333333333333
528,"Help develop your Kids Football skills with a 1:1 PRO COACH, Football skills assessment 👉 Download Now:… https://t.co/bvRDBEuCvY",1537775740111945729,128,Twitter for Android,0,0,2022-06-17 12:34:41+00:00,0,Neutral,0.0
529,"Real royal ✨🏆✨
#HalaMadrid #HalaMadridYNadaMas #RealMadrid #ChampionsLeagueFinal #ChampionsLeague https://t.co/zA9VMs6iF0",1537775406656389120,121,Twitter for Android,0,0,2022-06-17 12:33:22+00:00,1,Positive,0.2
530,"【世界のスポーツリーグ】
今週のTwitterフォロワー数急上昇ランキング
(6/5〜6/11)

さらに詳しい順位を見たい方はInstagramへ！
https://t.co/bhUL6pwg91

#FIFA… https://t.co/Nsa5MIrsYL",1537774883970723841,131,IFTTT,2,0,2022-06-17 12:31:17+00:00,0,Neutral,0.0
531,"Las mejores ofertas en camisetas de fútbol de TOOOOOODO internet..¡Encuentra tu cami en nuestra web!
👉… https://t.co/jHFzI0tiWC",1537774616743141379,127,OnlyPultCom,0,0,2022-06-17 12:30:13+00:00,0,Neutral,0.0
532,"Success is where preparation and opportunity meet.
- Bobby Unser
#allensportswear #sportsman #inspiration… https://t.co/OrwGSdatPv",1537774319757012992,130,Twitter Web App,0,0,2022-06-17 12:29:02+00:00,1,Positive,0.3
533,#Goetze bei der #SGE in der #uefachampionsleague #ChampionsLeague Erzähl das meinem 2013 ich und ich würde dich aus… https://t.co/D09uh59xJT,1537774076474933248,140,Twitter for iPhone,10,0,2022-06-17 12:28:04+00:00,0,Neutral,0.0
534,"RT @prorecco: 🗓️ #ChampionsLeague, ufficializzate le date della stagione 22/23: si comincia il 15-16 Novembre, la #FinalEight dal 31 maggio…",1537773597476913153,140,Twitter for Android,0,1,2022-06-17 12:26:10+00:00,0,Neutral,0.0
535,"RT @VideosModern: #Liverpool offensive phase vs #RealMadrid in the #ChampionsLeague 

- Numerical superiority with the false nine 
- Wide r…",1537772359586824193,140,Twitter for Android,0,22,2022-06-17 12:21:15+00:00,-1,Negative,-0.25000000000000006
536,"#Liverpool offensive phase vs #RealMadrid in the #ChampionsLeague 

- Numerical superiority with the false nine 
-… https://t.co/HmalUMQLVY",1537771668852162560,139,Twitter for iPad,100,22,2022-06-17 12:18:30+00:00,-1,Negative,-0.4000000000000001
537,"RT @VideosModern: #RealMadrid in possession vs #Liverpool in the #ChampionsLeague 

- 4-3-3 base shape
- Vacate the dangerous areas to crea…",1537771643522600961,140,Twitter for Android,0,54,2022-06-17 12:18:24+00:00,-1,Negative,-0.7
538,"الحساب الرسمي لبطولة كأس العالم يهنيء الأسطورة العالمية محمد صلاح بعيد ميلاده 👑♥️

#king #liverpool #premierleague… https://t.co/pGNF4enIfs",1537770612462084096,139,Twitter for Android,1,0,2022-06-17 12:14:19+00:00,0,Neutral,0.0
539,"RT @KlipDraw: ⚽🇫🇷At the start of the season, we predicted a good showing for #Olympique #Marseille under Jorge #Sampaoli...and so it was.…",1537769540397912065,138,Twitter for Android,0,2,2022-06-17 12:10:03+00:00,1,Positive,0.7
540,"RT @hugo_cnm: Viendo el calendario de la #ChampionsLeague del año que viene, las semis serian 9/10 y 16/17 de mayo

Eso diría que descarta…",1537768919347384323,139,Twitter for Android,0,4,2022-06-17 12:07:35+00:00,0,Neutral,0.0
541,"⚽🇫🇷At the start of the season, we predicted a good showing for #Olympique #Marseille under Jorge #Sampaoli...and so… https://t.co/ubrQtKef70",1537767568613822464,140,Metricool,1,2,2022-06-17 12:02:13+00:00,1,Positive,0.7
542,"RT @larshendel: “We are grateful that we have got Jon over the line and get him here to Blackburn.
When I first spoke with Jon he was deep…",1537767174579920904,139,Twitter Web App,0,1,2022-06-17 12:00:39+00:00,1,Positive,0.125
543,"RT @Madridcamiseta7: Chicos y chicas ayudemos a @ANNA_RM9  para llegar a los 16K
Ella siempre ayuda a todas las cuentas pequeñas nos toca a…",1537767002160373763,140,Twitter for Android,0,53,2022-06-17 11:59:58+00:00,0,Neutral,0.0
544,"RT @UltimatumMx: #camilacabello deslumbra con vestido de diseñador mexicano en la final de la #championsleague 
#carlospinedadiseñador “La…",1537766695531601921,139,Twitter for iPhone,0,3,2022-06-17 11:58:45+00:00,0,Neutral,0.0
545,"Stade de France : le rapport, accablant pour le pouvoir, de deux sénateurs
#Espagne #royaumeuni #Chaos… https://t.co/W5hKLZXZrE",1537765981157740544,127,Twitter for Android,0,0,2022-06-17 11:55:54+00:00,0,Neutral,0.0
546,"RT @hugo_cnm: Viendo el calendario de la #ChampionsLeague del año que viene, las semis serian 9/10 y 16/17 de mayo

Eso diría que descarta…",1537764963607007238,139,Twitter for Android,0,4,2022-06-17 11:51:52+00:00,0,Neutral,0.0
547,"RT @hugo_cnm: Viendo el calendario de la #ChampionsLeague del año que viene, las semis serian 9/10 y 16/17 de mayo

Eso diría que descarta…",1537764853208817664,139,Twitter for Android,0,4,2022-06-17 11:51:25+00:00,0,Neutral,0.0
548,"RT @VideosModern: #RealMadrid in possession vs #Liverpool in the #ChampionsLeague 

- 4-3-3 base shape
- Vacate the dangerous areas to crea…",1537764603647643652,140,Twitter for iPhone,0,54,2022-06-17 11:50:26+00:00,-1,Negative,-0.7
549,"RT @4949Undefeted: Robert Pires scoring a superb solo goal in October 2000, his first for #Arsenal, against Lazio in the  #ChampionsLeague.…",1537764448995352577,140,Twitter for iPhone,0,15,2022-06-17 11:49:49+00:00,1,Positive,0.625
550,"RT @policia: 🔷¿Quieres ver cómo montamos un dispositivo de seguridad para un partido de alto riesgo?

Ponte en la piel de nuestros agentes…",1537764109948788736,139,Twitter for iPhone,0,139,2022-06-17 11:48:28+00:00,0,Neutral,0.0
551,"Viendo el calendario de la #ChampionsLeague del año que viene, las semis serian 9/10 y 16/17 de mayo

Eso diría que… https://t.co/GxsHZU4x6z",1537763321310547968,140,Twitter for iPhone,11,4,2022-06-17 11:45:20+00:00,0,Neutral,0.0
552,"RT @EsportudoBR: QUE ISSO MODRIC! 😳

Os caras não estavam pra brincadeira na final da Champions, ganharam e tiraram onda! 

#futebol #ligad…",1537761910493429761,140,Twitter for Android,0,10,2022-06-17 11:39:44+00:00,0,Neutral,0.0
553,"RT @EsportudoBR: QUE ISSO MODRIC! 😳

Os caras não estavam pra brincadeira na final da Champions, ganharam e tiraram onda! 

#futebol #ligad…",1537759660786204678,140,Twitter for Android,0,10,2022-06-17 11:30:47+00:00,0,Neutral,0.0
554,"QUE ISSO MODRIC! 😳

Os caras não estavam pra brincadeira na final da Champions, ganharam e tiraram onda! 

#futebol… https://t.co/tCqGL970G9",1537759519517855745,140,mLabs - Gestão de Redes Sociais,99,10,2022-06-17 11:30:14+00:00,0,Neutral,0.0
555,RT @GranadaReports: The French Senate has given some interim findings into events at the Stade de France in which police used teargas and p…,1537756403984629761,140,Twitter for Android,0,4,2022-06-17 11:17:51+00:00,0,Neutral,0.0
556,Also entweder Oli G. bekommt eine komplette zweite Mannschaft auf Bundesliga-Niveau oder #EintrachtFrankfurt hat ei… https://t.co/HhcOaujL4L,1537753557893513216,140,Twitter Web App,4,0,2022-06-17 11:06:32+00:00,0,Neutral,0.0
557,"Ausgewogen ist das eine. Aber: die Schwierigkeit wird sein die durchweg englischen Wochen zu meistern.
Erinnerung:… https://t.co/uOFlBR3ipI",1537753206071209984,139,Twitter for Android,2,0,2022-06-17 11:05:09+00:00,0,Neutral,0.0
558,"Non mais voilà, tout est dit #ChampionsLeague #psg #ManchesterCity #BorussiaDortmund #RealMadrid https://t.co/OyJvf9nzJj",1537752290106519552,120,Twitter for iPhone,0,0,2022-06-17 11:01:30+00:00,0,Neutral,0.0
559,"Question
Are we ever going to witness a :

-Real Madrid vs Barcelona CHL Final
or 
-Brazil vs Argentina World Cup F… https://t.co/xnSAIqHEQP",1537751775620612097,140,Twitter for Android,0,0,2022-06-17 10:59:28+00:00,1,Positive,0.1
560,"RT @VideosModern: #RealMadrid in possession vs #Liverpool in the #ChampionsLeague 

- 4-3-3 base shape
- Vacate the dangerous areas to crea…",1537751078380244992,140,Twitter for Android,0,54,2022-06-17 10:56:41+00:00,-1,Negative,-0.7
561,"RT @PaulinaMkama: Congrats to @stephencurry30 the Finals MVP, 2022 NBA CHAMPIONS, We welcome you again to celebrate the Championship in Tan…",1537747953275789318,140,Twitter for iPhone,0,9,2022-06-17 10:44:16+00:00,1,Positive,0.8
562,"#Atención Julián Álvarez es noticia en la cuenta oficial de la Champions League. Entérate de todo, en la nota.… https://t.co/GrSQbrcDck",1537746883879358465,135,Hootsuite Inc.,5,0,2022-06-17 10:40:01+00:00,0,Neutral,0.0
563,"“We are grateful that we have got Jon over the line and get him here to Blackburn.
When I first spoke with Jon he w… https://t.co/UfGB3W6L5o",1537746182570647552,140,Twitter Web App,2,1,2022-06-17 10:37:14+00:00,1,Positive,0.25
564,"🗓️ #ChampionsLeague, ufficializzate le date della stagione 22/23: si comincia il 15-16 Novembre, la #FinalEight dal… https://t.co/HeRsHzGkVi",1537744855941660675,140,Twitter for Android,5,1,2022-06-17 10:31:58+00:00,0,Neutral,0.0
565,"Still 2 months 😭
Hurry the fuck up!

#football #SerieA #PremierLeague #LaLigaSantander #Bundesliga #ChampionsLeague… https://t.co/SPDDXGdJ2U",1537744151655088133,140,Twitter Web App,0,0,2022-06-17 10:29:10+00:00,-1,Negative,-0.4
566,"RT @4949Undefeted: #Throwback 2006 April 19, Villarreal #ChampionsLeague Semi Final 1st Leg at Highbury Last European night #Highbury  🥲 #A…",1537743916212326400,140,Twitter Web App,0,16,2022-06-17 10:28:14+00:00,0,Neutral,0.0
567,"Incroyable le début de saison entre le tour préliminaire, un potentiel barrage, Strasbourg, Rennes, Lens, Paris...… https://t.co/kM4Mw4HBLT",1537743606521405440,139,Twitter Web App,1,1,2022-06-17 10:27:00+00:00,0,Neutral,0.0
568,"RT @4949Undefeted: Robert Pires scoring a superb solo goal in October 2000, his first for #Arsenal, against Lazio in the  #ChampionsLeague.…",1537738281407987713,140,Twitter for Android,0,15,2022-06-17 10:05:50+00:00,1,Positive,0.625
569,"RT @Madridcamiseta7: Chicos y chicas ayudemos a @ANNA_RM9  para llegar a los 16K
Ella siempre ayuda a todas las cuentas pequeñas nos toca a…",1537736725539201029,140,Twitter for Android,0,53,2022-06-17 09:59:39+00:00,0,Neutral,0.0
570,"Episode 96 - I'm Loving Tonbridge Angels Instead
https://t.co/QhpK5m7u8I

Non-League and beyond

Could this be the… https://t.co/6AH1hOlrNE",1537735295331868678,139,Twitter Web App,0,0,2022-06-17 09:53:58+00:00,1,Positive,0.6
571,"RT @LincolnRedImps: 🚨Preparations begin‼️💪🏼

#ucl #championsleague https://t.co/U7uvwVgrIE",1537733291171790848,90,Twitter for Android,0,3,2022-06-17 09:46:00+00:00,0,Neutral,0.0
572,"#ChampionsLeague #football 

Despite only one winning team, in the end, there were several players from the rest of… https://t.co/FnFgPawg3j",1537732661061758976,140,Twitter Web App,0,0,2022-06-17 09:43:30+00:00,1,Positive,0.16666666666666666
573,RT @xpenq_: Video muy especial en #TikTok #FlorentinoPerez le recuerda a la #UEFA quién es el #realmadrid El camino a #la14 desde los octav…,1537727326812835840,140,applepredicciones,0,3,2022-06-17 09:22:18+00:00,0,Neutral,0.0
574,RT @xpenq_: Video muy especial en #TikTok #FlorentinoPerez le recuerda a la #UEFA quién es el #realmadrid El camino a #la14 desde los octav…,1537726573318643712,140,PSGBotLive,0,3,2022-06-17 09:19:19+00:00,0,Neutral,0.0
575,"RT @Terence_Jnr_: #Marvininu💥💥💥
$Marvin
Mars invasion inevitable

#BTC #BNB #BSC #BSCgems #ChampionsLeague #ETH https://t.co/oSVBMZIJjS",1537726564154105856,135,Twitter for Android,0,25,2022-06-17 09:19:17+00:00,0,Neutral,0.0
576,RT @xpenq_: Video muy especial en #TikTok #FlorentinoPerez le recuerda a la #UEFA quién es el #realmadrid El camino a #la14 desde los octav…,1537726344494305283,140,Twitter for Android,0,3,2022-06-17 09:18:24+00:00,0,Neutral,0.0
577,SE BUSCA 9 para REAL MADRID ✅[CRAZY FOOTBALL FANS] https://t.co/YEIYforv5Y a través de @YouTube #RealMadrid… https://t.co/uroaRXjMSi,1537726105599328256,132,Twitter Web App,0,0,2022-06-17 09:17:27+00:00,-1,Negative,-0.19999999999999998
578,SE BUSCA 9 para REAL MADRID ✅[CRAZY FOOTBALL FANS] https://t.co/YEIYforv5Y a través de @YouTube #RealMadrid… https://t.co/FdJJMEOeET,1537726001756753922,132,Twitter Web App,0,0,2022-06-17 09:17:03+00:00,-1,Negative,-0.19999999999999998
579,Video muy especial en #TikTok #FlorentinoPerez le recuerda a la #UEFA quién es el #realmadrid El camino a #la14 des… https://t.co/qXJiUzAtxI,1537725964981002240,140,Twitter for Android,3,3,2022-06-17 09:16:54+00:00,0,Neutral,0.0
580,SE BUSCA 9 para REAL MADRID ✅[CRAZY FOOTBALL FANS] https://t.co/YEIYforv5Y a través de @YouTube #Domingo #Noticias… https://t.co/mVdLsGofbP,1537725647690375168,139,Twitter Web App,0,0,2022-06-17 09:15:38+00:00,-1,Negative,-0.19999999999999998
581,UEFA: LA MUERTE DEL FUTBOL ✅[CRAZY FOOTBALL FANS] https://t.co/xBOPEoPFDq a través de @YouTube #RealMadrid… https://t.co/CsMsL8dVUG,1537724202303692806,131,Twitter Web App,0,0,2022-06-17 09:09:54+00:00,-1,Negative,-0.6
582,UEFA: LA MUERTE DEL FUTBOL ✅[CRAZY FOOTBALL FANS] https://t.co/xBOPEp7ORy a través de @YouTube #RealMadrid #Domingo… https://t.co/rgn9LXpypT,1537724100818661378,140,Twitter Web App,0,0,2022-06-17 09:09:29+00:00,-1,Negative,-0.6
583,UEFA: LA MUERTE DEL FUTBOL ✅[CRAZY FOOTBALL FANS] https://t.co/xBOPEp7h20 a través de @YouTube #Domingo #Noticias… https://t.co/2baqPgt0t4,1537723740175405057,138,Twitter Web App,0,0,2022-06-17 09:08:03+00:00,-1,Negative,-0.6
584,"RT @Madridcamiseta7: Chicos y chicas ayudemos a @ANNA_RM9  para llegar a los 16K
Ella siempre ayuda a todas las cuentas pequeñas nos toca a…",1537723690875502593,140,Twitter for Android,0,53,2022-06-17 09:07:52+00:00,0,Neutral,0.0
585,"FLORENTINO PEREZ ""ESTE MBAPPE NO ES MI MBAPPE""✅ https://t.co/b5bmWjEa2V a través de @YouTube #RealMadrid… https://t.co/F0iitMN6SC",1537722380411449344,129,Twitter Web App,0,0,2022-06-17 09:02:39+00:00,0,Neutral,0.0
586,"FLORENTINO PEREZ ""ESTE MBAPPE NO ES MI MBAPPE""✅ https://t.co/b5bmWjEa2V a través de @YouTube #RealMadrid #Domingo… https://t.co/vl75w1opVD",1537722276556247042,138,Twitter Web App,0,0,2022-06-17 09:02:14+00:00,0,Neutral,0.0
587,"Have you seen the top #googlesearches for May? There was a lot of drama, and we're not just talking about… https://t.co/WqwkzsWB4L",1537721976109801472,130,Loomly,0,1,2022-06-17 09:01:03+00:00,1,Positive,0.5
588,"FLORENTINO PEREZ ""ESTE MBAPPE NO ES MI MBAPPE""✅ https://t.co/b5bmWjEa2V a través de @YouTube #Domingo #Noticias… https://t.co/ltx8KiDv0P",1537721881327017984,136,Twitter Web App,0,0,2022-06-17 09:00:40+00:00,0,Neutral,0.0
589,Champions League #championsleague #premierleague #bundesliga #laliga #football #soccer #europaleague https://t.co/OnlZOOBCgv,1537720956721823744,124,PlayStation®Network,0,0,2022-06-17 08:57:00+00:00,0,Neutral,0.0
590,"Champions League #championsleague #premierleague #bundesliga #laliga #football #soccer #europaleague
https://t.co/PeOD8RvmAL",1537720575140843521,124,PlayStation®Network,0,0,2022-06-17 08:55:29+00:00,0,Neutral,0.0
591,"RT @smkstd: Athens was a memorable night for every Milan fan, thanks Pippo.

 Filippo Inzaghi insists that the greatest goal he ever scored…",1537720540852539392,140,Twitter Web App,0,122,2022-06-17 08:55:21+00:00,1,Positive,0.5666666666666667
592,@AFCAjax @adidasfootball @ajaxlife mijn fout hoor ! Had shirts al verwacht maar heb geen rekening gehouden met zome… https://t.co/MrGwweJ70x,1537720411235840000,140,Twitter for iPhone,0,0,2022-06-17 08:54:50+00:00,0,Neutral,0.0
593,"RT @TheMattDP10: 💣DALL'INGHILTERRA | ""La Juventus vuole il gioiello Chelsea"" https://t.co/5ZKO0g9Za5 

#Ronaldo #Juventus #Paratici #Marott…",1537719243768201216,140,Zona Bianconeri,0,1,2022-06-17 08:50:11+00:00,0,Neutral,0.0
594,"💣DALL'INGHILTERRA | ""La Juventus vuole il gioiello Chelsea"" https://t.co/5ZKO0g9Za5 

#Ronaldo #Juventus #Paratici… https://t.co/Ej808QfgFV",1537718951895244802,139,Twitter for iPhone,1,1,2022-06-17 08:49:02+00:00,0,Neutral,0.0
595,#championsleague #holland #portfolio #fifa #knvbbeker #kitdesign #designfootball #uefa #brainporteindhoven #gotze… https://t.co/E6KTfpkCwn,1537718420518621187,138,Twitter for iPhone,4,0,2022-06-17 08:46:55+00:00,0,Neutral,0.0
596,"Over vier dagen begint de #ChampionsLeague al weer. Zin in. 😬

https://t.co/yOO3zzeqrV",1537717777351548928,86,Twitter Web App,0,0,2022-06-17 08:44:22+00:00,0,Neutral,0.0
597,"RT @Madridcamiseta7: Chicos y chicas ayudemos a @ANNA_RM9  para llegar a los 16K
Ella siempre ayuda a todas las cuentas pequeñas nos toca a…",1537717093579333633,140,Twitter for Android,0,53,2022-06-17 08:41:39+00:00,0,Neutral,0.0
598,"RT @Madridcamiseta7: Chicos y chicas ayudemos a @ANNA_RM9  para llegar a los 16K
Ella siempre ayuda a todas las cuentas pequeñas nos toca a…",1537716633719947265,140,Twitter for Android,0,53,2022-06-17 08:39:49+00:00,0,Neutral,0.0
599,"Hello #cologne 👋🏽 #ehffinal4 
@ehfcl #championsleague #ehfcl https://t.co/5EypEDQykL",1537716027810889728,84,Twitter for iPhone,3,0,2022-06-17 08:37:25+00:00,0,Neutral,0.0
600,"Champions League #championsleague #premierleague #bundesliga #laliga #football #soccer #europaleague
https://t.co/XdNDa1d7Sp",1537715900777762817,124,PlayStation®Network,0,0,2022-06-17 08:36:54+00:00,0,Neutral,0.0
601,"RT @Madridcamiseta7: Chicos y chicas ayudemos a @ANNA_RM9  para llegar a los 16K
Ella siempre ayuda a todas las cuentas pequeñas nos toca a…",1537715714588655623,140,Twitter for iPhone,0,53,2022-06-17 08:36:10+00:00,0,Neutral,0.0
602,"GAZI, GAZI, GAZI! ❤️🤍💙
#Zrinjski #Mostar #HŠKZ
#ChampionsLeague https://t.co/Tkm0z4nA1Q",1537715397457240064,87,Twitter for Android,7,0,2022-06-17 08:34:54+00:00,0,Neutral,0.0
603,"RT @PianetaMilan: #Pioli, terza qualificazione in @ChampionsLeague della sua carriera - #UCL #ChampionsLeague #Champions @acmilan #ACMilan…",1537715121463640067,139,Twitter for iPhone,0,1,2022-06-17 08:33:48+00:00,0,Neutral,0.0
604,"RT @interiorgob: 🔴 ¿Sabes cómo se protege un partido de alto riesgo?

Entramos en el dispositivo de @policia para el @realmadrid-@ManCityES…",1537714507979571201,140,Twitter for Android,0,69,2022-06-17 08:31:22+00:00,0,Neutral,0.0
605,"BUON COMPLEANNO A...
#JosèChamot che compie 53 anni! Ha giocato nel #Milan per 4 stagioni, dal 1999 al 2003, totali… https://t.co/c0HAN7jfNG",1537713145342566400,140,Twitter Web App,1,0,2022-06-17 08:25:57+00:00,0,Neutral,0.0
606,"#Pioli, terza qualificazione in @ChampionsLeague della sua carriera - #UCL #ChampionsLeague #Champions @acmilan… https://t.co/DVm9Wo2v1W",1537711929162186752,136,Twitter Web App,9,1,2022-06-17 08:21:07+00:00,0,Neutral,0.0
607,#trending #standstrong #fypviral #tweeter #stand #30bg #end #daly #davido #winmetawin #Standstrong #TheBoysMusical… https://t.co/PSKs085X7R,1537709820891082752,139,Twitter for Android,0,0,2022-06-17 08:12:45+00:00,0,Neutral,0.0
